time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,memory_percent_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
27-5-2021 14:45:51,1622141151.9756613,1000.0,81.3,3588.2,2115.78,7352.07,19.5,64947753,85181021,0.0002549320799935695,0.00030771751341420665,0,0,6.512571163789496,2208.6,1915.69,0.02,0.06,445679,1228,174247936,602112,75806791,1569227
27-5-2021 14:45:56,1622141156.9773932,1000.0,41.7,3595.67,2120.22,7360.08,19.4,65082767,85352403,0.00026993450156882304,0.00034264531639584066,0,0,6.508692750019902,2213.01,1919.66,0.02,0.06,446676,1231,174247936,602112,75882613,1572536
27-5-2021 14:46:1,1622141161.981252,1000.0,42.3,3602.72,2124.31,7368.72,19.5,65214883,85516242,0.00026402823332231896,0.0003274253059379289,0,0,6.5056308444123285,2217.36,1923.42,0.02,0.06,447671,1233,174247936,602112,75957358,1574742
27-5-2021 14:46:6,1622141166.985414,1000.0,24.7,3610.44,2129.14,7376.06,19.7,65572052,85905686,0.0007137438691633232,0.0007782401814895504,0,0,6.425715108054648,2222.5,1927.93,0.02,0.06,448666,1235,174247936,602112,76032057,1576948
27-5-2021 14:46:11,1622141171.9891677,1000.0,79.9,3619.29,2134.84,7381.34,19.5,65699803,86072143,0.0002553103302574361,0.00033266425815580347,0,0,6.512060846188233,2228.2,1933.58,0.02,0.06,449661,1237,174247936,602112,76106764,1579154
27-5-2021 14:46:16,1622141176.9980743,1000.0,56.8,3627.86,2139.66,7387.9,19.4,65837097,86250855,0.0002740997404935066,0.0003567884454023887,0,0,6.411732405780062,2233.76,1938.18,0.02,0.06,450658,1240,174247936,602112,76182548,1582463
27-5-2021 14:46:22,1622141182.007456,1000.0,90.7,3636.03,2145.54,7393.78,19.5,65969620,86423088,0.0002645496112212393,0.00034382087026001303,0,0,6.5122649732287385,2239.28,1943.79,0.02,0.06,451653,1242,174247936,602112,76257223,1584669
27-5-2021 14:46:27,1622141187.0114074,1000.0,75.4,3643.81,2150.31,7401.06,19.5,66102835,86593975,0.0002662196166940941,0.00034150412219347416,0,0,6.505324653851571,2243.9,1948.02,0.02,0.06,452650,1245,174247936,602112,76333013,1587978
27-5-2021 14:46:32,1622141192.0215335,1000.0,68.8,3651.39,2154.24,7409.5,19.5,66232079,86748887,0.0002579655622672741,0.00030919780556117087,0,0,6.507161797216115,2248.94,1951.87,0.02,0.06,453642,1246,174247936,602112,76406579,1589081
27-5-2021 14:46:37,1622141197.0252821,1000.0,67.3,3659.55,2159.12,7416.25,19.5,66367437,86923684,0.00027051318785988233,0.00034933209487687355,0,0,6.520736245409693,2253.87,1956.24,0.02,0.06,454639,1249,174247936,602112,76482339,1592390
27-5-2021 14:46:42,1622141202.0274365,1000.0,82.7,3667.84,2164.59,7422.31,19.4,66497435,87093923,0.0002598840237560911,0.0003403313614072001,0,0,6.502773065845259,2259.68,1961.69,0.02,0.06,455634,1251,174247936,602112,76557040,1594596
27-5-2021 14:46:47,1622141207.0290678,1000.0,39.5,3675.75,2169.48,7429.3,19.5,66634029,87269758,0.00027309890094183713,0.00035155530438458446,0,0,6.505222590331318,2264.64,1965.82,0.02,0.06,456631,1254,174247936,602112,76632808,1597905
27-5-2021 14:46:52,1622141212.0329182,1000.0,74.6,3683.47,2173.91,7436.99,19.5,66761791,87429652,0.00025532737442889085,0.00031954192331783377,0,0,6.507570051297125,2269.31,1970.02,0.02,0.06,457626,1256,174247936,602112,76707447,1600111
27-5-2021 14:46:57,1622141217.0369499,1000.0,91.0,3692.53,2179.19,7442.54,19.5,66895975,87603939,0.000268151780736339,0.00034829316020683777,0,0,6.512162909708487,2275.83,1975.26,0.02,0.06,458621,1258,174247936,602112,76782108,1602317
27-5-2021 14:47:2,1622141222.0374317,1000.0,58.6,3701.2,2184.33,7448.55,19.5,67033582,87783388,0.0002751874805155696,0.0003588634167668683,0,0,6.438268921045702,2281.52,1980.1,0.02,0.06,459618,1261,174247936,602112,76857852,1605626
27-5-2021 14:47:7,1622141227.041211,1000.0,71.8,3709.81,2188.88,7455.38,19.4,67165782,87948592,0.0002642003082711027,0.000330158454823141,0,0,6.494710047745316,2287.15,1984.44,0.02,0.06,460613,1263,174247936,602112,76932537,1607832
27-5-2021 14:47:12,1622141232.0449224,1000.0,81.0,3717.85,2193.98,7462.07,19.6,67297740,88116784,0.00026372024246718945,0.0003361344899213502,0,0,6.512469100269244,2292.26,1989.12,0.02,0.06,461608,1265,174247936,602112,77007174,1610038
27-5-2021 14:47:17,1622141237.04743,800.0,68.1,3725.87,2199.13,7468.72,19.8,67433661,88292574,0.00027170572943581553,0.0003514037578999714,0,0,6.518694975004643,2297.13,1993.71,0.02,0.06,462605,1268,174247936,602112,77082899,1613347
27-5-2021 14:47:22,1622141242.0512965,1000.0,51.1,3733.95,2204.49,7475.17,19.4,67564252,88458476,0.0002609801874608968,0.00033154761859651664,0,0,6.482972742916282,2302.68,1999.04,0.02,0.06,463595,1270,174247936,602112,77157258,1615553
27-5-2021 14:47:27,1622141247.0537858,1000.0,67.7,3741.55,2209.4,7482.54,19.5,67694059,88622811,0.000259484811418723,0.00032850644791494944,0,0,6.531554978556454,2307.49,2003.86,0.02,0.06,464585,1272,174247936,602112,77231617,1617759
27-5-2021 14:47:32,1622141252.0574849,1000.0,21.9,3748.01,2213.54,7491.75,19.5,67821226,88776108,0.0002541459795383197,0.0003063673455006865,0,0,6.539822123696903,2311.38,2007.42,0.02,0.06,465569,1274,174247936,602112,77305626,1619965
27-5-2021 14:47:37,1622141257.0613246,1000.0,45.0,3756.69,2218.33,7498.26,19.4,67950568,88938258,0.00025848549703360907,0.00032405114613968944,0,0,6.429287331263485,2316.97,2012.27,0.02,0.06,466565,1276,174247936,602112,77380269,1622171
27-5-2021 14:47:42,1622141262.065091,1000.0,54.6,3764.59,2223.33,7505.32,19.5,68082520,89102918,0.00026370536138945247,0.0003290721232447197,0,0,6.411936532820567,2321.82,2016.64,0.02,0.06,467561,1278,174247936,602112,77454934,1624375
27-5-2021 14:47:47,1622141267.0689397,1000.0,88.6,3773.1,2228.97,7510.93,19.6,68215491,89276891,0.0002657374464150677,0.0003476783717138969,0,0,6.513795926032525,2327.68,2021.98,0.02,0.06,468557,1280,174247936,602112,77529625,1626581
27-5-2021 14:47:52,1622141272.0737405,1000.0,78.2,3780.56,2232.95,7519.51,19.5,68347888,89435436,0.0002645399994588326,0.00031678583513373125,0,0,6.50695767017561,2332.27,2025.9,0.02,0.06,469542,1282,174247936,602112,77603642,1628787
27-5-2021 14:47:57,1622141277.0775235,1000.0,84.3,3788.83,2238.35,7525.7,19.5,68480300,89606629,0.0002646237862998381,0.00034212714744908453,0,0,6.510631956904699,2337.66,2030.66,0.02,0.06,470527,1284,174247936,602112,77677659,1630991
27-5-2021 14:48:2,1622141282.0813587,1000.0,58.9,3797.87,2242.54,7532.33,19.5,68616153,89777469,0.00027149775029700865,0.00034141811856006825,0,0,6.4247965363723765,2343.85,2034.76,0.02,0.06,471514,1287,174247936,602112,77752794,1634298
27-5-2021 14:48:7,1622141287.0855148,1000.0,86.8,3807.19,2248.26,7537.16,19.6,68984539,90190049,0.0007361600871467999,0.0008244746780687287,0,0,6.503895764568036,2349.86,2039.87,0.02,0.06,472499,1289,174247936,602112,77826814,1636504
27-5-2021 14:48:12,1622141292.0893664,1000.0,63.7,3815.53,2253.21,7543.76,19.5,69121321,90366069,0.0002733534275368758,0.00035176902161864046,0,0,6.516959895160351,2355.78,2044.87,0.02,0.06,473486,1292,174247936,602112,77901949,1639813
27-5-2021 14:48:17,1622141297.0935464,1000.0,90.1,3823.8,2257.96,7550.6,19.6,69253714,90533866,0.00026456482621130294,0.00033531368081226345,0,0,6.521756880612218,2361.22,2049.27,0.02,0.06,474476,1294,174247936,602112,77976283,1642019
27-5-2021 14:48:22,1622141302.0973182,1000.0,43.9,3831.87,2262.99,7557.22,19.6,69390535,90709508,0.00027343573200986883,0.00035101920642063264,0,0,6.518592911484392,2366.2,2053.74,0.02,0.06,475468,1297,174247936,602112,78051766,1645328
27-5-2021 14:48:27,1622141307.098073,1000.0,83.7,3840.14,2268.97,7562.8,19.6,69522194,90882024,0.00026327825376551526,0.00034497991953920073,0,0,6.515326878836312,2371.96,2059.69,0.02,0.06,476458,1299,174247936,602112,78126146,1647534
27-5-2021 14:48:32,1622141312.1018746,1000.0,55.9,3847.19,2272.88,7571.75,19.5,69651438,91036744,0.00025829161653205854,0.00030920490630002243,0,0,6.424286218771115,2375.77,2062.96,0.02,0.06,477448,1301,174247936,602112,78200500,1649740
27-5-2021 14:48:37,1622141317.1175818,1000.0,81.6,3855.75,2278.14,7577.75,19.5,69785060,91213713,0.0002664070951958372,0.0003528296031320599,0,0,6.514510370674293,2381.47,2068.02,0.02,0.06,478438,1303,174247936,602112,78274854,1651946
27-5-2021 14:48:42,1622141322.1219969,1000.0,78.2,3863.71,2283.23,7584.6,19.6,69916146,91376633,0.0002619407045113496,0.0003255525348167545,0,0,6.516959895160351,2386.49,2072.83,0.02,0.06,479428,1305,174247936,602112,78349230,1654152
27-5-2021 14:48:47,1622141327.1258872,1000.0,20.2,3871.27,2287.71,7592.5,19.5,70049966,91544030,0.0002674319232039014,0.0003345337143070055,0,0,6.504099891608542,2390.89,2077.0,0.02,0.06,480420,1308,174247936,602112,78424709,1657461
27-5-2021 14:48:52,1622141332.133475,1000.0,84.4,3878.62,2292.55,7600.09,19.5,70176484,91700532,0.0002526525790090779,0.00031252971055564197,0,0,6.507672114817378,2395.63,2081.56,0.02,0.06,481410,1310,174247936,602112,78499085,1659667
27-5-2021 14:48:57,1622141337.1424575,1000.0,49.2,3887.02,2297.07,7606.99,19.5,70312384,91871312,0.00027131259127253566,0.000340947493285678,0,0,6.404587959362389,2401.35,2086.15,0.02,0.06,482394,1312,174247936,602112,78573097,1661871
27-5-2021 14:49:2,1622141342.1462758,1000.0,88.5,3895.95,2302.01,7613.02,19.6,70442739,92045054,0.0002605110595027001,0.00034721884469424353,0,0,6.507978305378136,2407.11,2090.61,0.02,0.06,483378,1314,174247936,602112,78647103,1664077
27-5-2021 14:49:7,1622141347.1474159,1000.0,15.3,3901.93,2304.95,7623.77,19.6,70573273,92195391,0.00026100848392438284,0.000300605454883325,0,0,6.411017961138294,2410.23,2093.25,0.02,0.06,484362,1316,174247936,602112,78721088,1666283
27-5-2021 14:49:12,1622141352.1513002,1000.0,18.2,3905.37,2305.31,7639.93,19.6,70693534,92318190,0.00024033529238016806,0.00024540735208415247,0,0,6.411017961138294,2410.77,2093.35,0.02,0.06,485344,1317,174247936,602112,78793965,1667386
27-5-2021 14:49:17,1622141357.1552138,1000.0,41.4,3910.26,2306.3,7653.98,20.1,70921506,92438822,0.00045558739889750945,0.00024107530356273736,0,0,6.411017961138294,2411.32,2093.46,0.02,0.06,486330,1317,174247936,602112,78866028,1667386
27-5-2021 14:49:22,1622141362.1648252,1000.0,46.7,3917.02,2307.51,7665.62,20.1,71201944,92568502,0.0005597999113889778,0.0002588623956415416,0,0,6.411017961138294,2411.96,2093.59,0.02,0.06,487316,1317,174247936,602112,78938088,1667386
27-5-2021 14:49:27,1622141367.1674771,1000.0,38.5,3923.81,2308.66,7677.33,20.0,71360149,92700597,0.0003162422695367786,0.00026404995161000453,0,0,6.411017961138294,2412.52,2093.68,0.02,0.06,488304,1331,174247936,634880,79010189,1692510
